Method,Matrix Size,Power,Time (milliseconds)
CUDA-Row-wise,100,1000,252.939423
CUDA-Row-wise,100,1000,252.969986
CUDA-Row-wise,100,2000,508.805115
CUDA-Row-wise,100,2000,508.668152
CUDA-Row-wise,100,2000,508.62323
CUDA-Row-wise,100,2000,508.737549
CUDA-Row-wise,100,2000,508.72464
CUDA-Row-wise,100,2000,506.195953
CUDA-Row-wise,100,2000,506.172424
CUDA-Row-wise,100,2000,506.20929
CUDA-Row-wise,100,2000,506.090149
CUDA-Row-wise,100,2000,506.042786
CUDA-Row-wise,100,3000,762.818298
CUDA-Row-wise,100,3000,762.889954
CUDA-Row-wise,100,3000,762.810608
CUDA-Row-wise,100,3000,762.887268
CUDA-Row-wise,100,3000,762.596375
CUDA-Row-wise,100,3000,759.602417
CUDA-Row-wise,100,3000,759.462646
CUDA-Row-wise,100,3000,759.46228
CUDA-Row-wise,100,3000,759.542786
CUDA-Row-wise,100,3000,759.610352
CUDA-Row-wise,100,5000,1271.234253
CUDA-Row-wise,100,5000,1271.082031
CUDA-Row-wise,100,5000,1270.999756
CUDA-Row-wise,100,5000,1271.277588
CUDA-Row-wise,100,5000,1271.073853
CUDA-Row-wise,100,5000,1265.325073
CUDA-Row-wise,100,5000,1265.199097
CUDA-Row-wise,100,5000,1265.246094
CUDA-Row-wise,100,5000,1265.294312
CUDA-Row-wise,100,5000,1265.190796
CUDA-Row-wise,100,7500,1912.364868
CUDA-Row-wise,100,7500,1912.342529
CUDA-Row-wise,100,7500,1912.28418
CUDA-Row-wise,100,7500,1912.397827
CUDA-Row-wise,100,7500,1912.62793
CUDA-Row-wise,100,7500,1898.82373
CUDA-Row-wise,100,7500,1898.85022
CUDA-Row-wise,100,7500,1898.84729
CUDA-Row-wise,100,7500,1898.767456
CUDA-Row-wise,100,7500,1898.857422
CUDA-Row-wise,100,10000,2548.627441
CUDA-Row-wise,100,10000,2548.303223
CUDA-Row-wise,100,10000,2548.30249
CUDA-Row-wise,100,10000,2548.5354
CUDA-Row-wise,100,10000,2548.572998
CUDA-Row-wise,100,10000,2536.88916
CUDA-Row-wise,100,10000,2536.72583
CUDA-Row-wise,100,10000,2536.741699
CUDA-Row-wise,100,10000,2537.01001
CUDA-Row-wise,100,10000,2536.949707
Column,100,1,1.794
Column,100,1,1.985
Column,100,1,2.479
Column,100,1,1.719
Column,100,1,1.858
Column,100,1,2.636
Column,100,1,1.869
Column,100,1,2.597
Column,100,1,2.36
Column,100,1,2.05
Column,100,2,3.285
Column,100,2,4.415
Column,100,2,4.262
Column,100,2,3.965
Column,100,2,3.754
Column,100,2,3.945
Column,100,2,4.172
Column,100,2,3.201
Column,100,2,3.271
Column,100,2,3.387
Column,100,5,12.821
Column,100,5,11.111
Column,100,5,10.177
Column,100,5,10.909
Column,100,5,11.035
Column,100,5,11.244
Column,100,5,7.074
Column,100,5,8.584
Column,100,5,7.916
Column,100,5,8.947
Column,100,10,10.624
Column,100,10,9.184
Column,100,10,8.122
Column,100,10,7.736
Column,100,10,8.363
Column,100,10,12.192
Column,100,10,15.327
Column,100,10,12.78
Column,100,10,11.109
Column,100,10,14.782
Column,100,25,17.267
Column,100,25,16.05
Column,100,25,20.115
Column,100,25,19.958
Column,100,25,17.022
Column,100,25,35.474
Column,100,25,26.94
Column,100,25,22.918
Column,100,25,16.857
Column,100,25,15.934
Column,100,50,56.63
Column,100,50,47.485
Column,100,50,49.609
Column,100,50,21.601
Column,100,50,17.606
Column,100,50,21.883
Column,100,50,22.841
Column,100,50,28.402
Column,100,50,25.144
Column,100,50,24.8
Column,100,100,33.117
Column,100,100,25.346
Column,100,100,27.489
Column,100,100,21.053
Column,100,100,23.526
Column,100,100,18.12
Column,100,100,16.868
Column,100,100,21.25
Column,100,100,20.875
Column,100,100,22.966
Column,100,250,33.0
Column,100,250,40.536
Column,100,250,34.569
Column,100,250,25.627
Column,100,250,25.422
Column,100,250,34.011
Column,100,250,30.643
Column,100,250,24.755
Column,100,250,28.877
Column,100,250,33.196
Column,100,500,27.315
Column,100,500,32.58
Column,100,500,33.83
Column,100,500,33.942
Column,100,500,31.719
Column,100,500,35.29
Column,100,500,40.1
Column,100,500,34.719
Column,100,500,34.602
Column,100,500,26.486
Column,100,1000,53.487
Column,100,1000,41.497
Column,100,1000,31.066
Column,100,1000,35.739
Column,100,1000,34.688
Column,100,1000,99.36
Column,100,1000,93.804
Column,100,1000,54.545
Column,100,1000,46.014
Column,100,1000,40.161
Column,100,2000,41.818
Column,100,2000,34.561
Column,100,2000,33.913
Column,100,2000,37.587
Column,100,2000,40.372
Column,100,2000,97.932
Column,100,2000,89.133
Column,100,2000,40.841
Column,100,2000,40.916
Column,100,2000,55.481
Column,100,3000,93.352
Column,100,3000,50.853
Column,100,3000,45.863
Column,100,3000,46.218
Column,100,3000,44.959
Column,100,3000,68.868
Column,100,3000,44.439
Column,100,3000,43.43
Column,100,3000,65.762
Column,100,3000,85.114
Column,100,5000,47.932
Column,100,5000,53.682
Column,100,5000,42.345
Column,100,5000,40.957
Column,100,5000,39.401
Column,100,5000,40.702
Column,100,5000,39.246
Column,100,5000,30.402
Column,100,5000,27.982
Column,100,5000,31.813
Column,100,7500,44.952
Column,100,7500,49.287
Column,100,7500,39.941
Column,100,7500,35.125
Column,100,7500,33.737
Column,100,7500,46.038
Column,100,7500,45.394
Column,100,7500,40.293
Column,100,7500,33.801
Column,100,7500,33.862
Column,100,10000,35.681
Column,100,10000,32.994
Column,100,10000,42.193
Column,100,10000,44.162
Column,100,10000,53.243
Column,100,10000,44.454
Column,100,10000,42.297
Column,100,10000,40.524
Column,100,10000,34.939
Column,100,10000,34.37
Dynamic Array,100,1,3.8
Dynamic Array,100,1,3.635
Dynamic Array,100,1,3.621
Dynamic Array,100,1,3.612
Dynamic Array,100,1,3.633
Dynamic Array,100,2,5.756
Dynamic Array,100,2,5.616
Dynamic Array,100,2,5.557
Dynamic Array,100,2,5.418
Dynamic Array,100,2,5.388
Dynamic Array,100,5,9.436
Dynamic Array,100,5,9.368
Dynamic Array,100,5,9.11
Dynamic Array,100,5,8.673
Dynamic Array,100,5,8.941
Dynamic Array,100,10,11.04
Dynamic Array,100,10,10.719
Dynamic Array,100,10,10.758
Dynamic Array,100,10,10.548
Dynamic Array,100,10,10.576
Dynamic Array,100,25,16.752
Dynamic Array,100,25,15.063
Dynamic Array,100,25,14.058
Dynamic Array,100,25,14.079
Dynamic Array,100,25,13.992
Dynamic Array,100,50,16.63
Dynamic Array,100,50,15.883
Dynamic Array,100,50,15.798
Dynamic Array,100,50,15.733
Dynamic Array,100,50,15.817
Dynamic Array,100,100,18.681
Dynamic Array,100,100,17.628
Dynamic Array,100,100,17.631
Dynamic Array,100,100,17.548
Dynamic Array,100,100,17.439
Dynamic Array,100,250,25.534
Dynamic Array,100,250,24.928
Dynamic Array,100,250,24.844
Dynamic Array,100,250,24.523
Dynamic Array,100,250,24.519
Dynamic Array,100,500,27.507
Dynamic Array,100,500,26.73
Dynamic Array,100,500,26.531
Dynamic Array,100,500,26.271
Dynamic Array,100,500,26.437
Dynamic Array,100,1000,29.253
Dynamic Array,100,1000,28.294
Dynamic Array,100,1000,28.022
Dynamic Array,100,1000,28.137
Dynamic Array,100,1000,28.073
Dynamic Array,100,2000,30.908
Dynamic Array,100,2000,29.976
Dynamic Array,100,2000,29.69
Dynamic Array,100,2000,29.909
Dynamic Array,100,2000,29.664
Dynamic Array,100,3000,35.248
Dynamic Array,100,3000,33.854
Dynamic Array,100,3000,34.101
Dynamic Array,100,3000,33.861
Dynamic Array,100,3000,33.962
Dynamic Array,100,5000,32.443
Dynamic Array,100,5000,31.659
Dynamic Array,100,5000,32.21
Dynamic Array,100,5000,32.168
Dynamic Array,100,5000,31.848
Dynamic Array,100,7500,36.348
Dynamic Array,100,7500,35.431
Dynamic Array,100,7500,35.73
Dynamic Array,100,7500,35.485
Dynamic Array,100,7500,35.668
Dynamic Array,100,10000,33.989
Dynamic Array,100,10000,33.875
Dynamic Array,100,10000,33.982
Dynamic Array,100,10000,33.856
Dynamic Array,100,10000,33.498
Python Array,100,1,103.0
Python Array,100,1,100.0
Python Array,100,1,101.0
Python Array,100,1,101.0
Python Array,100,1,101.0
Python Array,100,2,154.0
Python Array,100,2,151.0
Python Array,100,2,151.0
Python Array,100,2,152.0
Python Array,100,2,151.0
Python Array,100,5,252.0
Python Array,100,5,250.0
Python Array,100,5,252.0
Python Array,100,5,252.0
Python Array,100,5,252.0
Python Array,100,10,309.0
Python Array,100,10,301.0
Python Array,100,10,301.0
Python Array,100,10,304.0
Python Array,100,10,302.0
Python Array,100,25,400.0
Python Array,100,25,401.0
Python Array,100,25,403.0
Python Array,100,25,401.0
Python Array,100,25,404.0
Python Array,100,50,454.0
Python Array,100,50,451.0
Python Array,100,50,452.0
Python Array,100,50,454.0
Python Array,100,50,454.0
Python Array,100,100,510.0
Python Array,100,100,507.0
Python Array,100,100,506.0
Python Array,100,100,513.0
Python Array,100,100,511.0
Python Array,100,250,705.0
Python Array,100,250,705.0
Python Array,100,250,710.0
Python Array,100,250,709.0
Python Array,100,250,711.0
Python Array,100,500,757.0
Python Array,100,500,750.0
Python Array,100,500,756.0
Python Array,100,500,757.0
Python Array,100,500,757.0
Python Array,100,1000,807.0
Python Array,100,1000,803.0
Python Array,100,1000,809.0
Python Array,100,1000,809.0
Python Array,100,1000,810.0
Python Array,100,2000,854.0
Python Array,100,2000,851.0
Python Array,100,2000,859.0
Python Array,100,2000,857.0
Python Array,100,2000,860.0
Python Array,100,3000,955.0
Python Array,100,3000,952.0
Python Array,100,3000,960.0
Python Array,100,3000,960.0
Python Array,100,3000,955.0
Python Array,100,5000,937.0
Python Array,100,5000,935.0
Python Array,100,5000,938.0
Python Array,100,5000,942.0
Python Array,100,5000,948.0
Python Array,100,7500,1014.0
Python Array,100,7500,1015.0
Python Array,100,7500,1020.0
Python Array,100,7500,1027.0
Python Array,100,7500,1016.0
Python Array,100,10000,957.0
Python Array,100,10000,952.0
Python Array,100,10000,957.0
Python Array,100,10000,952.0
Python Array,100,10000,957.0
Row,100,1,2.045
Row,100,1,1.867
Row,100,1,1.808
Row,100,1,1.765
Row,100,1,1.703
Row,100,1,2.334
Row,100,1,2.303
Row,100,1,2.135
Row,100,1,2.922
Row,100,1,2.066
Row,100,2,3.721
Row,100,2,4.107
Row,100,2,3.585
Row,100,2,4.13
Row,100,2,3.157
Row,100,2,4.164
Row,100,2,4.079
Row,100,2,3.444
Row,100,2,4.344
Row,100,2,5.263
Row,100,5,8.449
Row,100,5,7.229
Row,100,5,9.073
Row,100,5,7.816
Row,100,5,9.665
Row,100,5,7.281
Row,100,5,7.239
Row,100,5,8.956
Row,100,5,10.553
Row,100,5,11.593
Row,100,10,8.852
Row,100,10,9.986
Row,100,10,11.29
Row,100,10,13.776
Row,100,10,12.71
Row,100,10,9.874
Row,100,10,10.958
Row,100,10,9.449
Row,100,10,10.056
Row,100,10,12.199
Row,100,25,11.803
Row,100,25,13.955
Row,100,25,13.258
Row,100,25,12.133
Row,100,25,13.761
Row,100,25,12.282
Row,100,25,14.239
Row,100,25,16.15
Row,100,25,22.426
Row,100,25,35.204
Row,100,50,15.027
Row,100,50,19.96
Row,100,50,41.62
Row,100,50,51.69
Row,100,50,59.175
Row,100,50,13.096
Row,100,50,18.349
Row,100,50,17.377
Row,100,50,31.394
Row,100,50,35.026
Row,100,100,15.527
Row,100,100,16.962
Row,100,100,23.501
Row,100,100,25.902
Row,100,100,24.043
Row,100,100,16.1
Row,100,100,17.054
Row,100,100,16.634
Row,100,100,14.508
Row,100,100,18.186
Row,100,250,26.578
Row,100,250,29.048
Row,100,250,34.645
Row,100,250,30.363
Row,100,250,27.798
Row,100,250,22.055
Row,100,250,26.131
Row,100,250,26.964
Row,100,250,27.421
Row,100,250,28.602
Row,100,500,26.475
Row,100,500,22.178
Row,100,500,28.624
Row,100,500,30.94
Row,100,500,25.152
Row,100,500,24.86
Row,100,500,31.559
Row,100,500,41.133
Row,100,500,59.428
Row,100,500,46.668
Row,100,1000,27.727
Row,100,1000,43.82
Row,100,1000,43.623
Row,100,1000,49.016
Row,100,1000,50.929
Row,100,1000,27.356
Row,100,1000,29.664
Row,100,1000,44.145
Row,100,1000,80.05
Row,100,1000,99.399
Row,100,2000,24.635
Row,100,2000,26.64
Row,100,2000,31.701
Row,100,2000,42.724
Row,100,2000,68.183
Row,100,2000,29.405
Row,100,2000,41.255
Row,100,2000,65.297
Row,100,2000,109.8
Row,100,2000,102.194
Row,100,3000,34.543
Row,100,3000,35.213
Row,100,3000,61.194
Row,100,3000,117.303
Row,100,3000,79.908
Row,100,3000,31.858
Row,100,3000,45.408
Row,100,3000,98.107
Row,100,3000,90.131
Row,100,3000,90.616
Row,100,5000,34.582
Row,100,5000,70.341
Row,100,5000,72.188
Row,100,5000,36.315
Row,100,5000,54.765
Row,100,5000,29.28
Row,100,5000,39.124
Row,100,5000,63.397
Row,100,5000,66.417
Row,100,5000,47.92
Row,100,7500,38.292
Row,100,7500,53.539
Row,100,7500,38.132
Row,100,7500,35.102
Row,100,7500,46.144
Row,100,7500,34.084
Row,100,7500,33.967
Row,100,7500,37.045
Row,100,7500,54.843
Row,100,7500,53.955
Row,100,10000,34.088
Row,100,10000,41.421
Row,100,10000,33.723
Row,100,10000,35.114
Row,100,10000,35.714
Row,100,10000,33.62
Row,100,10000,36.898
Row,100,10000,47.571
Row,100,10000,40.732
Row,100,10000,35.147
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.001024
CUDA-Column-wise,150,1,0.000928
CUDA-Column-wise,150,2,0.387072
CUDA-Column-wise,150,2,0.387008
CUDA-Column-wise,150,2,0.387776
CUDA-Column-wise,150,2,0.387072
CUDA-Column-wise,150,2,0.38736
CUDA-Column-wise,150,2,0.38528
CUDA-Column-wise,150,2,0.385088
CUDA-Column-wise,150,2,0.385184
CUDA-Column-wise,150,2,0.385792
CUDA-Column-wise,150,2,0.38512
CUDA-Column-wise,150,5,1.546592
CUDA-Column-wise,150,5,1.54656
CUDA-Column-wise,150,5,1.54624
CUDA-Column-wise,150,5,1.546144
CUDA-Column-wise,150,5,1.546176
CUDA-Column-wise,150,5,1.54112
CUDA-Column-wise,150,5,1.538048
CUDA-Column-wise,150,5,1.537184
CUDA-Column-wise,150,5,1.537696
CUDA-Column-wise,150,5,1.537024
CUDA-Column-wise,150,10,3.476608
CUDA-Column-wise,150,10,3.475296
CUDA-Column-wise,150,10,3.475456
CUDA-Column-wise,150,10,3.475456
CUDA-Column-wise,150,10,3.475552
CUDA-Column-wise,150,10,3.458368
CUDA-Column-wise,150,10,3.456992
CUDA-Column-wise,150,10,3.456896
CUDA-Column-wise,150,10,3.457024
CUDA-Column-wise,150,10,3.457408
CUDA-Column-wise,150,25,9.26928
CUDA-Column-wise,150,25,9.2672
CUDA-Column-wise,150,25,9.268512
CUDA-Column-wise,150,25,9.2672
CUDA-Column-wise,150,25,9.2672
CUDA-Column-wise,150,25,9.22128
CUDA-Column-wise,150,25,9.246368
CUDA-Column-wise,150,25,9.223424
CUDA-Column-wise,150,25,9.243584
CUDA-Column-wise,150,25,9.222144
CUDA-Column-wise,150,50,18.9184
CUDA-Column-wise,150,50,18.919424
CUDA-Column-wise,150,50,18.932896
CUDA-Column-wise,150,50,18.981695
CUDA-Column-wise,150,50,18.982912
CUDA-Column-wise,150,50,18.826656
CUDA-Column-wise,150,50,18.816
CUDA-Column-wise,150,50,18.817856
CUDA-Column-wise,150,50,18.817856
CUDA-Column-wise,150,50,18.820032
CUDA-Column-wise,150,100,38.392479
CUDA-Column-wise,150,100,38.363808
CUDA-Column-wise,150,100,38.405247
CUDA-Column-wise,150,100,38.382401
CUDA-Column-wise,150,100,38.359039
CUDA-Column-wise,150,100,38.03677
CUDA-Column-wise,150,100,38.033409
CUDA-Column-wise,150,100,38.029312
CUDA-Column-wise,150,100,38.051842
CUDA-Column-wise,150,100,38.049057
CUDA-Column-wise,150,250,96.472061
CUDA-Column-wise,150,250,96.461533
CUDA-Column-wise,150,250,96.437248
CUDA-Column-wise,150,250,96.425987
CUDA-Column-wise,150,250,96.441345
CUDA-Column-wise,150,250,95.668419
CUDA-Column-wise,150,250,95.641922
CUDA-Column-wise,150,250,95.669281
CUDA-Column-wise,150,250,95.663101
CUDA-Column-wise,150,250,95.631264
CUDA-Column-wise,150,500,193.274887
CUDA-Column-wise,150,500,193.25946
CUDA-Column-wise,150,500,193.250504
CUDA-Column-wise,150,500,193.245178
CUDA-Column-wise,150,500,193.246201
CUDA-Column-wise,150,500,191.695877
CUDA-Column-wise,150,500,191.588165
CUDA-Column-wise,150,500,191.606781
CUDA-Column-wise,150,500,191.59552
CUDA-Column-wise,150,500,191.618942
CUDA-Column-wise,150,1000,386.964478
CUDA-Column-wise,150,1000,386.984955
CUDA-Column-wise,150,1000,386.958649
CUDA-Column-wise,150,1000,386.993469
CUDA-Column-wise,150,1000,387.019104
CUDA-Column-wise,150,1000,383.684601
CUDA-Column-wise,150,1000,383.611847
CUDA-Column-wise,150,1000,383.557678
CUDA-Column-wise,150,1000,383.659393
CUDA-Column-wise,150,1000,383.690826
CUDA-Column-wise,150,2000,774.194153
CUDA-Column-wise,150,2000,774.18042
CUDA-Column-wise,150,2000,774.235352
CUDA-Column-wise,150,2000,774.184998
CUDA-Column-wise,150,2000,774.346558
CUDA-Column-wise,150,2000,770.855957
CUDA-Column-wise,150,2000,771.344604
CUDA-Column-wise,150,2000,771.17572
CUDA-Column-wise,150,2000,771.062805
CUDA-Column-wise,150,2000,771.12323
CUDA-Column-wise,150,3000,1157.960693
CUDA-Column-wise,150,3000,1157.828613
CUDA-Column-wise,150,3000,1157.892212
CUDA-Column-wise,150,3000,1157.798828
CUDA-Column-wise,150,3000,1157.805786
CUDA-Column-wise,150,3000,1156.025146
CUDA-Column-wise,150,3000,1156.193237
CUDA-Column-wise,150,3000,1156.401123
CUDA-Column-wise,150,3000,1156.346924
CUDA-Column-wise,150,3000,1156.315674
CUDA-Column-wise,150,5000,1930.157104
CUDA-Column-wise,150,5000,1930.214355
CUDA-Column-wise,150,5000,1930.09668
CUDA-Column-wise,150,5000,1930.037109
CUDA-Column-wise,150,5000,1929.990967
CUDA-Column-wise,150,5000,1928.477905
CUDA-Column-wise,150,5000,1928.504761
CUDA-Column-wise,150,5000,1928.325073
CUDA-Column-wise,150,5000,1928.381348
CUDA-Column-wise,150,5000,1928.192017
CUDA-Column-wise,150,7500,2895.703125
CUDA-Column-wise,150,7500,2895.662109
CUDA-Column-wise,150,7500,2895.80127
CUDA-Column-wise,150,7500,2895.516846
CUDA-Column-wise,150,7500,2895.418457
CUDA-Column-wise,150,7500,2891.400391
CUDA-Column-wise,150,7500,2891.915283
CUDA-Column-wise,150,7500,2891.631592
CUDA-Column-wise,150,7500,2891.135986
CUDA-Column-wise,150,7500,2891.079834
CUDA-Column-wise,150,10000,3860.625488
CUDA-Column-wise,150,10000,3860.638672
CUDA-Column-wise,150,10000,3860.573242
CUDA-Column-wise,150,10000,3860.683105
CUDA-Column-wise,150,10000,3861.000244
CUDA-Column-wise,150,10000,3854.961426
CUDA-Column-wise,150,10000,3854.973633
CUDA-Column-wise,150,10000,3854.854248
CUDA-Column-wise,150,10000,3854.734375
CUDA-Column-wise,150,10000,3854.87915
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.000832
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,1,0.000864
CUDA-Element-wise,150,1,0.001024
CUDA-Element-wise,150,2,0.007424
CUDA-Element-wise,150,2,0.007392
CUDA-Element-wise,150,2,0.007456
CUDA-Element-wise,150,2,0.007968
CUDA-Element-wise,150,2,0.007808
CUDA-Element-wise,150,2,0.008192
CUDA-Element-wise,150,2,0.008192
CUDA-Element-wise,150,2,0.008096
CUDA-Element-wise,150,2,0.007968
CUDA-Element-wise,150,2,0.008
CUDA-Element-wise,150,5,0.029728
CUDA-Element-wise,150,5,0.029696
CUDA-Element-wise,150,5,0.029664
CUDA-Element-wise,150,5,0.029696
CUDA-Element-wise,150,5,0.029568
CUDA-Element-wise,150,5,0.028672
CUDA-Element-wise,150,5,0.028576
CUDA-Element-wise,150,5,0.028672
CUDA-Element-wise,150,5,0.028672
CUDA-Element-wise,150,5,0.028864
CUDA-Element-wise,150,10,0.063488
CUDA-Element-wise,150,10,0.063584
CUDA-Element-wise,150,10,0.064064
CUDA-Element-wise,150,10,0.063488
CUDA-Element-wise,150,10,0.063488
CUDA-Element-wise,150,10,0.063488
CUDA-Element-wise,150,10,0.063328
CUDA-Element-wise,150,10,0.063232
CUDA-Element-wise,150,10,0.063296
CUDA-Element-wise,150,10,0.062784
CUDA-Element-wise,150,25,0.166912
CUDA-Element-wise,150,25,0.169024
CUDA-Element-wise,150,25,0.167616
CUDA-Element-wise,150,25,0.166912
CUDA-Element-wise,150,25,0.166912
CUDA-Element-wise,150,25,0.169984
CUDA-Element-wise,150,25,0.189472
CUDA-Element-wise,150,25,0.188416
CUDA-Element-wise,150,25,0.169984
CUDA-Element-wise,150,25,0.169184
CUDA-Element-wise,150,50,0.36864
CUDA-Element-wise,150,50,0.34416
CUDA-Element-wise,150,50,0.340352
CUDA-Element-wise,150,50,0.339968
CUDA-Element-wise,150,50,0.339232
CUDA-Element-wise,150,50,0.356288
CUDA-Element-wise,150,50,0.350208
CUDA-Element-wise,150,50,0.355328
CUDA-Element-wise,150,50,0.351232
CUDA-Element-wise,150,50,0.339872
CUDA-Element-wise,150,100,0.697344
CUDA-Element-wise,150,100,0.722144
CUDA-Element-wise,150,100,0.69632
CUDA-Element-wise,150,100,0.697344
CUDA-Element-wise,150,100,0.696576
CUDA-Element-wise,150,100,0.714752
CUDA-Element-wise,150,100,0.693344
CUDA-Element-wise,150,100,0.75376
CUDA-Element-wise,150,100,0.69296
CUDA-Element-wise,150,100,0.714752
CUDA-Element-wise,150,250,1.713152
CUDA-Element-wise,150,250,1.736608
CUDA-Element-wise,150,250,1.713952
CUDA-Element-wise,150,250,1.741824
CUDA-Element-wise,150,250,1.760256
CUDA-Element-wise,150,250,1.805312
CUDA-Element-wise,150,250,1.796096
CUDA-Element-wise,150,250,1.772896
CUDA-Element-wise,150,250,1.753888
CUDA-Element-wise,150,250,1.782688
CUDA-Element-wise,150,500,3.433536
CUDA-Element-wise,150,500,3.426112
CUDA-Element-wise,150,500,3.440256
CUDA-Element-wise,150,500,3.428352
CUDA-Element-wise,150,500,3.42528
CUDA-Element-wise,150,500,3.451008
CUDA-Element-wise,150,500,3.498784
CUDA-Element-wise,150,500,3.459232
CUDA-Element-wise,150,500,3.504128
CUDA-Element-wise,150,500,3.457024
CUDA-Element-wise,150,1000,6.901824
CUDA-Element-wise,150,1000,6.947104
CUDA-Element-wise,150,1000,6.941696
CUDA-Element-wise,150,1000,6.928384
CUDA-Element-wise,150,1000,6.93248
CUDA-Element-wise,150,1000,6.974464
CUDA-Element-wise,150,1000,6.91712
CUDA-Element-wise,150,1000,6.861888
CUDA-Element-wise,150,1000,6.8784
CUDA-Element-wise,150,1000,6.877408
CUDA-Element-wise,150,2000,13.792256
CUDA-Element-wise,150,2000,13.733888
CUDA-Element-wise,150,2000,13.714432
CUDA-Element-wise,150,2000,13.75232
CUDA-Element-wise,150,2000,13.77792
CUDA-Element-wise,150,2000,14.249152
CUDA-Element-wise,150,2000,14.242944
CUDA-Element-wise,150,2000,14.241408
CUDA-Element-wise,150,2000,14.132608
CUDA-Element-wise,150,2000,14.034944
CUDA-Element-wise,150,3000,20.770817
CUDA-Element-wise,150,3000,20.677504
CUDA-Element-wise,150,3000,20.732767
CUDA-Element-wise,150,3000,20.725887
CUDA-Element-wise,150,3000,20.791136
CUDA-Element-wise,150,3000,20.829023
CUDA-Element-wise,150,3000,20.860031
CUDA-Element-wise,150,3000,21.132448
CUDA-Element-wise,150,3000,21.086208
CUDA-Element-wise,150,3000,20.728672
CUDA-Element-wise,150,5000,34.591713
CUDA-Element-wise,150,5000,34.50592
CUDA-Element-wise,150,5000,34.763775
CUDA-Element-wise,150,5000,34.596863
CUDA-Element-wise,150,5000,34.508991
CUDA-Element-wise,150,5000,35.602432
CUDA-Element-wise,150,5000,35.236862
CUDA-Element-wise,150,5000,35.155968
CUDA-Element-wise,150,5000,35.095551
CUDA-Element-wise,150,5000,35.152897
CUDA-Element-wise,150,7500,51.857471
CUDA-Element-wise,150,7500,51.915775
CUDA-Element-wise,150,7500,51.77824
CUDA-Element-wise,150,7500,51.974495
CUDA-Element-wise,150,7500,51.715263
CUDA-Element-wise,150,7500,52.153343
CUDA-Element-wise,150,7500,52.518623
CUDA-Element-wise,150,7500,51.764225
CUDA-Element-wise,150,7500,51.766624
CUDA-Element-wise,150,7500,51.77549
CUDA-Element-wise,150,10000,68.981758
CUDA-Element-wise,150,10000,69.593376
CUDA-Element-wise,150,10000,69.1241
CUDA-Element-wise,150,10000,69.053665
CUDA-Element-wise,150,10000,69.085472
CUDA-Element-wise,150,10000,70.075806
CUDA-Element-wise,150,10000,69.424004
CUDA-Element-wise,150,10000,69.146812
CUDA-Element-wise,150,10000,69.223427
CUDA-Element-wise,150,10000,68.993279
CUDA-Row-wise,150,1,0.00192
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.000832
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.001632
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.001024
CUDA-Row-wise,150,1,0.000864
CUDA-Row-wise,150,2,0.546496
CUDA-Row-wise,150,2,0.514752
CUDA-Row-wise,150,2,0.540672
CUDA-Row-wise,150,2,0.514848
CUDA-Row-wise,150,2,0.541024
CUDA-Row-wise,150,2,0.543744
CUDA-Row-wise,150,2,0.513024
CUDA-Row-wise,150,2,0.538624
CUDA-Row-wise,150,2,0.512128
CUDA-Row-wise,150,2,0.538432
CUDA-Row-wise,150,5,2.114432
CUDA-Row-wise,150,5,2.108256
CUDA-Row-wise,150,5,2.108416
CUDA-Row-wise,150,5,2.1088
CUDA-Row-wise,150,5,2.10944
CUDA-Row-wise,150,5,2.103392
CUDA-Row-wise,150,5,2.098176
CUDA-Row-wise,150,5,2.098304
CUDA-Row-wise,150,5,2.09728
CUDA-Row-wise,150,5,2.098944
CUDA-Row-wise,150,10,4.762272
CUDA-Row-wise,150,10,4.728128
CUDA-Row-wise,150,10,4.753792
CUDA-Row-wise,150,10,4.726784
CUDA-Row-wise,150,10,4.754432
CUDA-Row-wise,150,10,4.737344
CUDA-Row-wise,150,10,4.705152
CUDA-Row-wise,150,10,4.729856
CUDA-Row-wise,150,10,4.704448
CUDA-Row-wise,150,10,4.726944
CUDA-Row-wise,150,25,12.648448
CUDA-Row-wise,150,25,12.640256
CUDA-Row-wise,150,25,12.640352
CUDA-Row-wise,150,25,12.666528
CUDA-Row-wise,150,25,12.640032
CUDA-Row-wise,150,25,12.591328
CUDA-Row-wise,150,25,12.582304
CUDA-Row-wise,150,25,12.603392
CUDA-Row-wise,150,25,12.577728
CUDA-Row-wise,150,25,12.579616
CUDA-Row-wise,150,50,25.827488
